title,sort_key,brand_token,brand_name,min_option_retail_price,order,execution_date,execution_timestamp,search_query
Personalized Leather Wallet with Magnet Clip,Wallets:2024-06-24T02:18:24.142847:17,b_8j7pkksphx,American Leather Goods,"{'amount_cents': 2598, 'currency': 'USD'}",17,2024-06-24,2024-06-24T02:18:24.142847,Wallets
"Handmade Vegan Wallet, Rug Design Wallet, Boho Wallet",Wallets:2024-06-24T02:18:24.142847:18,b_3bj4gws49s,Umays Boho,"{'amount_cents': 2500, 'currency': 'USD'}",18,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Thunderbird Western Cowhide Leather Keychain Wallet,Wallets:2024-06-24T02:18:24.142847:19,b_sx4kc3rrkp,Boho Ranch Shop,"{'amount_cents': 2400, 'currency': 'USD'}",19,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Genuine Leather Bifold Wallet Handmade Wallet for Men Rustic,Wallets:2024-06-24T02:18:24.142847:20,b_8j7pkksphx,American Leather Goods,"{'amount_cents': 2598, 'currency': 'USD'}",20,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Chic Dual-Zipper Printed Cork Wallet for Women BAG-2328,Wallets:2024-06-24T02:18:24.142847:21,b_3q5jm2vj8j,Meninas Bonitas Cork,"{'amount_cents': 920, 'currency': 'USD'}",21,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Dome Wallet,Wallets:2024-06-24T02:18:24.142847:22,b_7901c586,Poketo,"{'amount_cents': 3800, 'currency': 'USD'}",22,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Colors back in stock: Eleanor Wallet,Wallets:2024-06-24T02:18:24.142847:23,b_cyctwk1rys,K. Carroll Accessories,"{'amount_cents': 2500, 'currency': 'USD'}",23,2024-06-24,2024-06-24T02:18:24.142847,Wallets
"Wallet Keychain, Wallet Cardholder, ID Keychain",Wallets:2024-06-24T02:18:24.142847:24,b_ct4wflekxr,Mugsby,"{'amount_cents': 1400, 'currency': 'USD'}",24,2024-06-24,2024-06-24T02:18:24.142847,Wallets
WL2230 Cadence Buckle Wallet/Clutch w/ Zip Top,Wallets:2024-06-24T02:18:24.142847:25,b_7syx38m5ag,Jen & Co.,"{'amount_cents': 4200, 'currency': 'USD'}",25,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Ombre Mushroom Bifold Wallet,Wallets:2024-06-24T02:18:24.142847:26,b_7xoc9c24wl,Lakhays Collection Inc.,"{'amount_cents': 1100, 'currency': 'USD'}",26,2024-06-24,2024-06-24T02:18:24.142847,Wallets
BB139x115 Various Pattern Bangle/Key-Chain/Wallet w/ ID Wind,Wallets:2024-06-24T02:18:24.142847:27,b_f2s9m5j5tr,MiMi Wholesale,"{'amount_cents': 1625, 'currency': 'USD'}",27,2024-06-24,2024-06-24T02:18:24.142847,Wallets
"Leather Card Holder Wallet, Handmade Wallet for Men",Wallets:2024-06-24T02:18:24.142847:28,b_8j7pkksphx,American Leather Goods,"{'amount_cents': 1998, 'currency': 'USD'}",28,2024-06-24,2024-06-24T02:18:24.142847,Wallets
WL0004RF Kyla RFID Wallet w/ Snap Closure,Wallets:2024-06-24T02:18:24.142847:29,b_7syx38m5ag,Jen & Co.,"{'amount_cents': 2000, 'currency': 'USD'}",29,2024-06-24,2024-06-24T02:18:24.142847,Wallets
MW-603  Embossed Vintage Floral Lone-Star Men's Bifold PU Leather Wallet,Wallets:2024-06-24T02:18:24.142847:30,b_456u5yjyb7,Montana West,"{'amount_cents': 1499, 'currency': 'USD'}",30,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Chic Printed Cork Mini Wallet for Women with Dual Zip Compartments BAG-2316,Wallets:2024-06-24T02:18:24.142847:31,b_3q5jm2vj8j,Meninas Bonitas Cork,"{'amount_cents': 760, 'currency': 'USD'}",31,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Men's Leather Wallet Tyler GW8115,Wallets:2024-06-24T02:18:24.142847:32,b_9hbcc3btw9,Greenwood Leather,"{'amount_cents': 2250, 'currency': 'USD'}",32,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Wynona Woven Wallet,Wallets:2024-06-24T02:18:24.142847:33,b_djojumta,Pretty Simple,"{'amount_cents': 3000, 'currency': 'USD'}",33,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Sleek Vegan Cork Wallet BAG-2302,Wallets:2024-06-24T02:18:24.142847:34,b_3q5jm2vj8j,Meninas Bonitas Cork,"{'amount_cents': 1300, 'currency': 'USD'}",34,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Wallets Dinosaurs Assorted 3 designs,Wallets:2024-06-24T02:18:24.142847:35,b_5f1hbluqsr,Global Affairs,"{'amount_cents': 1064, 'currency': 'USD', 'original_amount_cents': 995, 'original_currency': 'EUR'}",35,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Mexican Saint's Wallet- Cartera De Santos,Wallets:2024-06-24T02:18:24.142847:36,b_311b1889,Tesoros Trading Company,"{'amount_cents': 400, 'currency': 'USD'}",36,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Nylon Wallet Pouch,Wallets:2024-06-24T02:18:24.142847:37,b_cwf2gsoqus,Kaydee Lynn LLC,"{'amount_cents': 1400, 'currency': 'USD'}",37,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Tan Oiled Leather Wallet,Wallets:2024-06-24T02:18:24.142847:38,b_uewvck4qwu,Wild Origin,"{'amount_cents': 3794, 'currency': 'USD', 'original_amount_cents': 3000, 'original_currency': 'GBP'}",38,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Natural cork with flower pattern zipper women wallet BAG-324,Wallets:2024-06-24T02:18:24.142847:39,b_3q5jm2vj8j,Meninas Bonitas Cork,"{'amount_cents': 1800, 'currency': 'USD'}",39,2024-06-24,2024-06-24T02:18:24.142847,Wallets
MW-612  Embossed Floral  Men's Bifold Long PU Leather Wallet,Wallets:2024-06-24T02:18:24.142847:40,b_456u5yjyb7,Montana West,"{'amount_cents': 1899, 'currency': 'USD'}",40,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Clear Wallet,Wallets:2024-06-24T02:18:24.142847:41,b_anvdg5erjq,3AM BY H&D ACCESSORIES,"{'amount_cents': 450, 'currency': 'USD'}",41,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Handmade Buffalo Leather Wallet,Wallets:2024-06-24T02:18:24.142847:42,b_5ewvfcqygx,The Paper High Gift Company Limited,"{'amount_cents': 3408, 'currency': 'USD', 'original_amount_cents': 2695, 'original_currency': 'GBP'}",42,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Longhorn Steer Western Cowhide Leather Keychain Wallet,Wallets:2024-06-24T02:18:24.142847:43,b_sx4kc3rrkp,Boho Ranch Shop,"{'amount_cents': 2400, 'currency': 'USD'}",43,2024-06-24,2024-06-24T02:18:24.142847,Wallets
"Boho Wallet for Women, Rug Design Wallet, Bohemian Accessory",Wallets:2024-06-24T02:18:24.142847:44,b_3bj4gws49s,Umays Boho,"{'amount_cents': 2500, 'currency': 'USD'}",44,2024-06-24,2024-06-24T02:18:24.142847,Wallets
The Raven Wallet,Wallets:2024-06-24T02:18:24.142847:45,b_4r3j4e8q,COMECO INC,"{'amount_cents': 2800, 'currency': 'USD'}",45,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Pride & Prejudice by Jane Austen 1813 Book Wallet,Wallets:2024-06-24T02:18:24.142847:46,b_rpxhppfhyd,Novel Book Store,"{'amount_cents': 3600, 'currency': 'USD'}",46,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Chic Printed Cork Mini Wallet with Triple Zippers for Women BAG-2327,Wallets:2024-06-24T02:18:24.142847:47,b_3q5jm2vj8j,Meninas Bonitas Cork,"{'amount_cents': 920, 'currency': 'USD'}",47,2024-06-24,2024-06-24T02:18:24.142847,Wallets
AD025 Accordion Bifold Wallet,Wallets:2024-06-24T02:18:24.142847:48,b_f2s9m5j5tr,MiMi Wholesale,"{'amount_cents': 1625, 'currency': 'USD'}",48,2024-06-24,2024-06-24T02:18:24.142847,Wallets
WL1889 Saige Slim Card Holder Wallet,Wallets:2024-06-24T02:18:24.142847:49,b_7syx38m5ag,Jen & Co.,"{'amount_cents': 2500, 'currency': 'USD'}",49,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Summer Meadows Wallet,Wallets:2024-06-24T02:18:24.142847:50,b_cju9cekcc1,Elyse Breanne Design,"{'amount_cents': 1600, 'currency': 'USD'}",50,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Ottomania  Wallet Coin Purse Pouch,Wallets:2024-06-24T02:18:24.142847:51,b_bp2qh0z57y,Nai Gifts,"{'amount_cents': 510, 'currency': 'USD'}",51,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Dual Pouch Wallets,Wallets:2024-06-24T02:18:24.142847:52,b_cwf2gsoqus,Kaydee Lynn LLC,"{'amount_cents': 2000, 'currency': 'USD'}",52,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Gio Handcrafted Leather Wallet,Wallets:2024-06-24T02:18:24.142847:53,b_arceup81f2,Latico Leathers,"{'amount_cents': 8250, 'currency': 'USD'}",53,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Genuine Leather Wallet for Men with Flap out ID Window,Wallets:2024-06-24T02:18:24.142847:54,b_8j7pkksphx,American Leather Goods,"{'amount_cents': 2598, 'currency': 'USD'}",54,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Mini Wristlet Card Wallet,Wallets:2024-06-24T02:18:24.142847:55,b_y93e6h9s5t,Aura Design Co.,"{'amount_cents': 4500, 'currency': 'USD'}",55,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Vintage Book Wallet,Wallets:2024-06-24T02:18:24.142847:56,b_4r3j4e8q,COMECO INC,"{'amount_cents': 2800, 'currency': 'USD'}",56,2024-06-24,2024-06-24T02:18:24.142847,Wallets
RFID Mini Wallet 2.0,Wallets:2024-06-24T02:18:24.142847:57,b_9jwirv5p,Haiku Bags,"{'amount_cents': 1250, 'currency': 'USD'}",57,2024-06-24,2024-06-24T02:18:24.142847,Wallets
The Turnlock Metallic Leather Wallets: 3 sizes!,Wallets:2024-06-24T02:18:24.142847:58,b_9q58ptrb,Zina Kao Exclusives,"{'amount_cents': 1800, 'currency': 'USD'}",58,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Smart Wallet,Wallets:2024-06-24T02:18:24.142847:59,b_xhpvqhsx9f,James Hawk,"{'amount_cents': 3999, 'currency': 'USD'}",59,2024-06-24,2024-06-24T02:18:24.142847,Wallets
"Turquoise Wallet for Women, Handcrafted Wallet Women, Boho T",Wallets:2024-06-24T02:18:24.142847:60,b_3bj4gws49s,Umays Boho,"{'amount_cents': 2750, 'currency': 'USD'}",60,2024-06-24,2024-06-24T02:18:24.142847,Wallets
"Burn Book, Mean Girls 2004 Book Wallet",Wallets:2024-06-24T02:18:24.142847:61,b_rpxhppfhyd,Novel Book Store,"{'amount_cents': 3600, 'currency': 'USD'}",61,2024-06-24,2024-06-24T02:18:24.142847,Wallets
WL2368 Rhodes Quilted Wallet w/ Chain Bangle,Wallets:2024-06-24T02:18:24.142847:62,b_7syx38m5ag,Jen & Co.,"{'amount_cents': 2900, 'currency': 'USD'}",62,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Men Wallet Buffalo Leather - Billfold - RFID - Arrigo,Wallets:2024-06-24T02:18:24.142847:63,b_btu6yjez8e,Arrigo,"{'amount_cents': 3208, 'currency': 'USD', 'original_amount_cents': 2999, 'original_currency': 'EUR'}",63,2024-06-24,2024-06-24T02:18:24.142847,Wallets
6239 Small Pocket Wallet,Wallets:2024-06-24T02:18:24.142847:64,b_2kxfhoywqg,ili New York,"{'amount_cents': 3900, 'currency': 'USD'}",64,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Grid Wallet // Carbon Fiber,Wallets:2024-06-24T02:18:24.142847:65,b_3qfgaxbvgh,GRID Wallet,"{'amount_cents': 8000, 'currency': 'USD'}",65,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Winnie the Pooh Book Wallet,Wallets:2024-06-24T02:18:24.142847:66,b_4r3j4e8q,COMECO INC,"{'amount_cents': 2800, 'currency': 'USD'}",66,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Kitty Block Printed Snap Wallet,Wallets:2024-06-24T02:18:24.142847:67,b_sjs4yzwkz5,Kathie Studio,"{'amount_cents': 2000, 'currency': 'USD'}",67,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Little Women (Crimson) by Louisa May Alcott 1868 Book Wallet,Wallets:2024-06-24T02:18:24.142847:68,b_rpxhppfhyd,Novel Book Store,"{'amount_cents': 3600, 'currency': 'USD'}",68,2024-06-24,2024-06-24T02:18:24.142847,Wallets
MW-611  Embossed Floral  Men's Bifold Long PU Leather Wallet,Wallets:2024-06-24T02:18:24.142847:69,b_456u5yjyb7,Montana West,"{'amount_cents': 1899, 'currency': 'USD'}",69,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Rhinestone Concho Floral Crossbody Wallet,Wallets:2024-06-24T02:18:24.142847:70,b_khbjn2puz4,Lunar Deer,"{'amount_cents': 2999, 'currency': 'USD'}",70,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Men's Leather Slim Fold Wallet,Wallets:2024-06-24T02:18:24.142847:71,b_duhscwvv9e,Club Rochelier,"{'amount_cents': 4000, 'currency': 'USD'}",71,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Leather Crossbody Wrist Wallet Chocolate,Wallets:2024-06-24T02:18:24.142847:72,b_3b305tcw,Chloe & Lex,"{'amount_cents': 3800, 'currency': 'USD'}",72,2024-06-24,2024-06-24T02:18:24.142847,Wallets
PRIDE Mighty Wallet,Wallets:2024-06-24T02:18:24.142847:73,b_2sqhcazi3e,Mighty Wallet,"{'amount_cents': 1700, 'currency': 'USD'}",73,2024-06-24,2024-06-24T02:18:24.142847,Wallets
The Pride and Prejudice Wallet,Wallets:2024-06-24T02:18:24.142847:74,b_4r3j4e8q,COMECO INC,"{'amount_cents': 2800, 'currency': 'USD'}",74,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Grid Wallet // Gunmetal Aluminum,Wallets:2024-06-24T02:18:24.142847:75,b_3qfgaxbvgh,GRID Wallet,"{'amount_cents': 6500, 'currency': 'USD'}",75,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Spread Kindness ID Wallet,Wallets:2024-06-24T02:18:24.142847:76,b_czw4weimn5,Shannon Road Gifts,"{'amount_cents': 700, 'currency': 'USD'}",76,2024-06-24,2024-06-24T02:18:24.142847,Wallets
(Peacock Edition) Pride & Prejudice by Jane Austen 1813 Book Wallet,Wallets:2024-06-24T02:18:24.142847:77,b_rpxhppfhyd,Novel Book Store,"{'amount_cents': 3600, 'currency': 'USD'}",77,2024-06-24,2024-06-24T02:18:24.142847,Wallets
The Hobbit by J.R.R. Tolkien 1937 Book Wallet,Wallets:2024-06-24T02:18:24.142847:78,b_rpxhppfhyd,Novel Book Store,"{'amount_cents': 3600, 'currency': 'USD'}",78,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Live Happy ID Wallet,Wallets:2024-06-24T02:18:24.142847:79,b_czw4weimn5,Shannon Road Gifts,"{'amount_cents': 700, 'currency': 'USD'}",79,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Grid Wallet // Forged Carbon,Wallets:2024-06-24T02:18:24.142847:80,b_3qfgaxbvgh,GRID Wallet,"{'amount_cents': 8000, 'currency': 'USD'}",80,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Men's Slim Wallet With Zippered Pocket,Wallets:2024-06-24T02:18:24.142847:81,b_duhscwvv9e,Club Rochelier,"{'amount_cents': 4000, 'currency': 'USD'}",81,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Grid Wallet // Titanium,Wallets:2024-06-24T02:18:24.142847:82,b_3qfgaxbvgh,GRID Wallet,"{'amount_cents': 8500, 'currency': 'USD'}",82,2024-06-24,2024-06-24T02:18:24.142847,Wallets
WL1904RG Sammie Mini Snap Wallet w/ Ring,Wallets:2024-06-24T02:18:24.142847:83,b_7syx38m5ag,Jen & Co.,"{'amount_cents': 2200, 'currency': 'USD'}",83,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Rattan Bag Purse Wallet Clutch Pouch (Brown Water Drop),Wallets:2024-06-24T02:18:24.142847:84,b_6dko9qt3xp,Bali Harvest,"{'amount_cents': 6500, 'currency': 'USD'}",84,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Special Edition colors | Leather Wallet | Minimalist Wallet | Pocketbook,Wallets:2024-06-24T02:18:24.142847:85,b_3k7gh9em,In Blue Handmade,"{'amount_cents': 4700, 'currency': 'USD'}",85,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Mustard Wallet - Unisex,Wallets:2024-06-24T02:18:24.142847:86,b_b2pjelg0sv,Sixtease Bags USA,"{'amount_cents': 4200, 'currency': 'USD'}",86,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Grid Wallet // Black Aluminum,Wallets:2024-06-24T02:18:24.142847:87,b_3qfgaxbvgh,GRID Wallet,"{'amount_cents': 6500, 'currency': 'USD'}",87,2024-06-24,2024-06-24T02:18:24.142847,Wallets
You Are Stronger Than You Think ID Wallet,Wallets:2024-06-24T02:18:24.142847:88,b_czw4weimn5,Shannon Road Gifts,"{'amount_cents': 700, 'currency': 'USD'}",88,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Patty Glitter Italian Leather Wallet JIJOU CAPRI,Wallets:2024-06-24T02:18:24.142847:89,b_f3x4aqdj37,JIJOU CAPRI,"{'amount_cents': 4400, 'currency': 'USD'}",89,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Koi Mighty Wallet,Wallets:2024-06-24T02:18:24.142847:90,b_2sqhcazi3e,Mighty Wallet,"{'amount_cents': 1990, 'currency': 'USD'}",90,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Gothic Gable Wallet,Wallets:2024-06-24T02:18:24.142847:91,b_h3f67r6awk,House of Hex,"{'amount_cents': 4000, 'currency': 'USD'}",91,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Beaded Native American style genuine leather bifold Wallet,Wallets:2024-06-24T02:18:24.142847:92,b_xqnh7rpkag,BEADS CORNER,"{'amount_cents': 6570, 'currency': 'USD'}",92,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Tapes  - Spectrum Leather Wallet,Wallets:2024-06-24T02:18:24.142847:93,b_dtvk5n22vn,backerton,"{'amount_cents': 4400, 'currency': 'USD'}",93,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Forever Aztec Phone Wallet Bag,Wallets:2024-06-24T02:18:24.142847:94,b_jgcz52tunw,Sterling Kreek,"{'amount_cents': 2590, 'currency': 'USD'}",94,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Ramen Mighty Wallet,Wallets:2024-06-24T02:18:24.142847:95,b_2sqhcazi3e,Mighty Wallet,"{'amount_cents': 1990, 'currency': 'USD'}",95,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Matisse Cat - Armored Wallet,Wallets:2024-06-24T02:18:24.142847:96,b_85hs2dfwdp,Monarque,"{'amount_cents': 1495, 'currency': 'USD'}",96,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Tooling Leather Flap Cowhide Wallet - AW23 - Oran,Wallets:2024-06-24T02:18:24.142847:97,b_n95cm7we5j,The Design Edge,"{'amount_cents': 7334, 'currency': 'USD', 'original_amount_cents': 11000, 'original_currency': 'AUD'}",97,2024-06-24,2024-06-24T02:18:24.142847,Wallets
Italian Patty Sparkle Suede Leather Wallet JIJOU CAPRI,Wallets:2024-06-24T02:18:24.142847:98,b_f3x4aqdj37,JIJOU CAPRI,"{'amount_cents': 4400, 'currency': 'USD'}",98,2024-06-24,2024-06-24T02:18:24.142847,Wallets
"Georgia Bulldogs Laser Engraved Front Pocket Wallet, Brown",Wallets:2024-06-24T02:18:24.142847:99,b_bc58161cmo,Rico Industries,"{'amount_cents': 2799, 'currency': 'USD'}",99,2024-06-24,2024-06-24T02:18:24.142847,Wallets
30 Units - (restock units) RFID Blocking Mighty Card,Wallets:2024-06-24T02:18:24.142847:100,b_2sqhcazi3e,Mighty Wallet,"{'amount_cents': 8100, 'currency': 'USD'}",100,2024-06-24,2024-06-24T02:18:24.142847,Wallets
P24023 Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:1,b_a9e29d0b,Pretty Persuasions,"{'amount_cents': 5000, 'currency': 'USD'}",1,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
P24062 Shoulder Bag w/Cosmetic Pouch,Shoulder Bags:2024-06-24T02:18:24.142847:2,b_a9e29d0b,Pretty Persuasions,"{'amount_cents': 5500, 'currency': 'USD'}",2,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
P24059 Woven Shoulder Bag w/Cosmetic Pouch,Shoulder Bags:2024-06-24T02:18:24.142847:3,b_a9e29d0b,Pretty Persuasions,"{'amount_cents': 5500, 'currency': 'USD'}",3,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Canvas & Leather Women Shoulder Bag - Green Floral,Shoulder Bags:2024-06-24T02:18:24.142847:4,b_b2pjelg0sv,Sixtease Bags USA,"{'amount_cents': 3350, 'currency': 'USD'}",4,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
"Genuine leather shoulder bag, Made in Italy, art. 112436",Shoulder Bags:2024-06-24T02:18:24.142847:5,b_kc42nc593p,Suie Valentini srl,"{'amount_cents': 7487, 'currency': 'USD', 'original_amount_cents': 7000, 'original_currency': 'EUR'}",5,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Vegan Leather Woven Shoulder Bag Size L,Shoulder Bags:2024-06-24T02:18:24.142847:6,b_cnu7njf8e6,Sook Stainable,"{'amount_cents': 9519, 'currency': 'USD', 'original_amount_cents': 8900, 'original_currency': 'EUR'}",6,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Vegan Leather Woven Shoulder Baguette Bag,Shoulder Bags:2024-06-24T02:18:24.142847:7,b_cnu7njf8e6,Sook Stainable,"{'amount_cents': 9198, 'currency': 'USD', 'original_amount_cents': 8600, 'original_currency': 'EUR'}",7,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
COL001-2 2-in-1 Stitch Trim Detail Shoulder/Tote Set Bag,Shoulder Bags:2024-06-24T02:18:24.142847:8,b_f2s9m5j5tr,MiMi Wholesale,"{'amount_cents': 6237, 'currency': 'USD'}",8,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
P24019 Shoulder Bag w/Cosmetic Pouch,Shoulder Bags:2024-06-24T02:18:24.142847:9,b_a9e29d0b,Pretty Persuasions,"{'amount_cents': 5000, 'currency': 'USD'}",9,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Willow Black Recycled Vegan Shoulder Bag ,Shoulder Bags:2024-06-24T02:18:24.142847:10,b_au3qdmhk17,Melie Bianco,"{'amount_cents': 14000, 'currency': 'USD'}",10,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Cotton Woven Styled Shoulder Bag and Canvas Bag,Shoulder Bags:2024-06-24T02:18:24.142847:11,b_ed3xtxpzr5,LoveLina,"{'amount_cents': 2500, 'currency': 'USD'}",11,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
P21012 Shoulder Bag w/Cosmetic Pouch,Shoulder Bags:2024-06-24T02:18:24.142847:12,b_a9e29d0b,Pretty Persuasions,"{'amount_cents': 4625, 'currency': 'USD'}",12,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
YD7917 - Vegan Leather Shoulder Bag - Available in 8+ Colors,Shoulder Bags:2024-06-24T02:18:24.142847:13,b_av6qqhti43,Darling's Canada,"{'amount_cents': 3600, 'currency': 'USD'}",13,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Fashionable Green Versatile Large Capacity Straw Woven Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:14,b_k4ymnqwwyk,Elanora,"{'amount_cents': 4600, 'currency': 'USD'}",14,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Women's Split Leather Shoulder Bag With Extra Purse,Shoulder Bags:2024-06-24T02:18:24.142847:15,b_rn7ttjnexf,SELVENTIA,"{'amount_cents': 4984, 'currency': 'USD', 'original_amount_cents': 4660, 'original_currency': 'EUR'}",15,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Retro Shoulder Crossbody Bag For Women,Shoulder Bags:2024-06-24T02:18:24.142847:16,b_jkhzdth9kx,Wholesalesir,"{'amount_cents': 2670, 'currency': 'USD'}",16,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Colorblock Strap Chain Shoulder Bag With Coin Purse,Shoulder Bags:2024-06-24T02:18:24.142847:17,b_t9mynp4xpd,Lovesoft,"{'amount_cents': 2392, 'currency': 'USD'}",17,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Cotton Woven Styled Shoulder Bag and Canvas Bag (TARU),Shoulder Bags:2024-06-24T02:18:24.142847:18,b_ed3xtxpzr5,LoveLina,"{'amount_cents': 1500, 'currency': 'USD'}",18,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
"',...._ Bohemian Tassel Crochet Shoulder Bag",Shoulder Bags:2024-06-24T02:18:24.142847:19,b_849n5pbfjm,42POPS,"{'amount_cents': 3900, 'currency': 'USD'}",19,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Hobo Bag Shoulder Adjustable Strap Handbag,Shoulder Bags:2024-06-24T02:18:24.142847:20,b_3dzktmhtkw,Handbag Factory Corp,"{'amount_cents': 5512, 'currency': 'USD'}",20,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Petite Denim Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:21,b_bjg2mc1ebw,Handbag Express,"{'amount_cents': 4950, 'currency': 'USD'}",21,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Colorblock Strap Chain Shoulder Bag With Coin Purse,Shoulder Bags:2024-06-24T02:18:24.142847:22,b_pzbv7m48pw,Little Daisy Closet,"{'amount_cents': 2698, 'currency': 'USD'}",22,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
""",,.._ PUFF QUILTED CROSSBODY SHOULDER BAG",Shoulder Bags:2024-06-24T02:18:24.142847:23,b_849n5pbfjm,42POPS,"{'amount_cents': 4560, 'currency': 'USD'}",23,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Women's shoulder bag large capacity Soft PU leather handbag,Shoulder Bags:2024-06-24T02:18:24.142847:24,b_3zvyk2yn8q,Little Trendy,"{'amount_cents': 5598, 'currency': 'USD'}",24,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Front Pocket Stylized Strap Shoulder Bag,Shoulder Bags:2024-06-24T02:18:24.142847:25,b_3dzktmhtkw,Handbag Factory Corp,"{'amount_cents': 6212, 'currency': 'USD'}",25,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
FC20495 Eliza Front Tassel Pocket 2 in 1 Hobo Shoulder Bag S,Shoulder Bags:2024-06-24T02:18:24.142847:26,b_f2s9m5j5tr,MiMi Wholesale,"{'amount_cents': 4125, 'currency': 'USD'}",26,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
Solid Color Straw Bag Shoulder Beach Bag for Vacation,Shoulder Bags:2024-06-24T02:18:24.142847:27,b_3zvyk2yn8q,Little Trendy,"{'amount_cents': 4598, 'currency': 'USD'}",27,2024-06-24,2024-06-24T02:18:24.142847,Shoulder Bags
